id,sales_volume,user_rating
P5691,25,4.57
P5692,73,3.48
P5693,113,4.14
P5694,800,2.52
P5695,716,2.77
P5696,621,1.07
P5697,438,2.86
P5698,586,3.08
P5699,450,2.77
P5700,262,3.92
P5701,533,2.75
P5702,629,1.88
P5703,274,2.92
P5704,670,2.42
P5705,318,4.5
P5706,726,2.66
P5707,572,2.28
P5708,27,1.31
P5709,777,4.8
P5710,772,4.79
P5711,922,2.47
P5712,986,4.86
P5713,770,1.91
P5714,838,2.82
P5715,546,2.45
P5716,896,2.02
P5717,100,2.81
P5718,730,4.55
P5719,276,3.12
P5720,21,4.66
P5721,888,4.59
P5722,428,3.48
P5723,731,4.35
P5724,222,4.87
P5725,923,2.47
P5726,906,4.75
P5727,820,4.08
P5728,255,2.09
P5729,980,4.36
P5730,197,1.94
P5731,559,2.12
P5732,292,2.86
P5733,34,1.48
P5734,465,2.95
P5735,552,1.71
P5736,514,2.43
P5737,937,3.73
P5738,659,4.15
P5739,736,4.64
P5740,14,3.77
P5741,936,2.28
P5742,285,4.69
P5743,730,1.94
P5744,350,2.26
P5745,442,3.59
P5746,11,2.89
P5747,857,3.1
P5748,74,1.72
P5749,969,1.34
P5750,608,4.2
P5751,75,2.46
P5752,338,1.27
P5753,301,2.12
P5754,90,2.68
P5755,78,1.43
P5756,192,2.26
P5757,704,1.65
P5758,178,4.08
P5759,839,2.55
P5760,63,2.85
P5761,312,2.81
P5762,28,4.35
P5763,821,3.11
P5764,417,3.33
P5765,83,2.69
P5766,855,3.96
P5767,118,1.06
P5768,63,2.81
P5769,704,1.3
P5770,433,4.06
P5771,164,2.44
P5772,562,1.83
P5773,962,1.49
P5774,521,1.56
P5775,304,3.68
P5776,458,4.06
P5777,886,2.28
P5778,361,4.47
P5779,100,3.54
P5780,421,2.61
P5781,780,3.72
P5782,204,2.94
P5783,979,1.09
P5784,575,1.34
P5785,861,4.45
P5786,411,4.84
P5787,191,3.43
P5788,125,1.97
P5789,184,1.54
P5790,630,4.0
P5791,951,4.27
P5792,142,2.89
P5793,932,3.47
P5794,722,2.6
P5795,933,4.18
P5796,117,2.42
P5797,155,4.21
P5798,207,2.26
P5799,857,4.33
P5800,476,3.31
P5801,152,3.92
P5802,234,1.63
P5803,393,2.4
P5804,169,1.69
P5805,908,4.3
P5806,679,3.7
P5807,228,2.17
P5808,96,4.95
P5809,834,2.6
P5810,405,1.97
P5811,885,2.86
P5812,700,3.9
P5813,776,3.6
P5814,15,4.29
P5815,711,2.5
P5816,110,3.41
P5817,798,1.5
P5818,887,3.27
P5819,943,2.82
P5820,870,4.93
P5821,885,4.15
P5822,526,1.37
P5823,429,1.44
P5824,342,1.39
P5825,589,2.64
P5826,89,4.98
P5827,533,4.69
P5828,86,4.48
P5829,327,4.39
P5830,959,4.35
P5831,485,2.85
P5832,128,2.21
P5833,678,4.78
P5834,460,4.59
P5835,942,1.73
P5836,382,1.64
P5837,321,1.81
P5838,157,4.23
P5839,827,1.09
P5840,546,2.97
P5841,118,3.13
P5842,699,2.03
P5843,893,4.35
P5844,847,1.49
P5845,115,1.84
P5846,185,2.7
P5847,428,2.92
P5848,785,1.73
P5849,882,4.51
P5850,536,4.44
P5851,397,3.11
P5852,92,1.6
P5853,784,3.23
P5854,970,3.19
P5855,198,2.5
P5856,796,2.85
P5857,234,1.92
P5858,7,4.26
P5859,374,2.61
P5860,742,1.71
P5861,172,2.64
P5862,353,2.16
P5863,62,2.82
P5864,446,4.86
P5865,368,1.79
P5866,275,3.31
P5867,641,4.13
P5868,677,1.27
P5869,194,4.32
P5870,323,2.54
P5871,670,3.28
P5872,292,2.93
P5873,117,4.47
P5874,577,4.92
P5875,839,4.86
P5876,865,3.86
P5877,713,2.59
P5878,855,2.11
P5879,678,1.93
P5880,935,1.57
P5881,38,4.49
P5882,425,4.35
P5883,780,3.75
P5884,205,4.11
P5885,961,3.13
P5886,333,3.49
P5887,167,3.16
P5888,194,1.5
P5889,395,4.32
P5890,381,3.26
P5891,999,4.37
P5892,48,3.48
P5893,671,2.29
P5894,339,4.36
P5895,678,2.91
P5896,450,2.16
P5897,54,2.4
P5898,630,1.54
P5899,318,2.36
P5900,779,1.82
P5901,354,4.04
P5902,882,3.93
P5903,731,3.96
P5904,279,2.55
P5905,710,2.05
P5906,11,3.49
P5907,343,2.52
P5908,996,1.22
P5909,65,1.43
P5910,836,2.37
P5911,95,2.23
P5912,463,2.34
P5913,762,3.42
P5914,718,4.19
P5915,240,3.76
P5916,327,1.0
P5917,231,4.59
P5918,44,1.71
P5919,204,4.5
P5920,68,4.86
P5921,735,4.96
P5922,5,2.87
P5923,42,1.38
P5924,709,3.38
P5925,485,1.42
P5926,146,4.17
P5927,811,1.76
P5928,133,3.47
P5929,989,4.17
P5930,784,1.0
P5931,805,4.63
P5932,221,2.37
P5933,931,3.32
P5934,225,1.23
P5935,769,1.28
P5936,81,3.16
P5937,172,3.6
P5938,70,3.01
P5939,915,2.93
P5940,852,5.0
P5941,808,3.56
P5942,30,1.45
P5943,858,3.25
P5944,5,4.39
P5945,849,3.14
P5946,958,1.11
P5947,460,3.19
P5948,660,4.35
P5949,200,3.16
P5950,55,4.11
P5951,803,3.2
P5952,874,4.98
P5953,223,2.82
P5954,364,2.19
P5955,885,3.67
P5956,666,3.86
P5957,90,4.58
P5958,286,2.61
P5959,164,2.22
P5960,352,1.43
P5961,881,4.52
P5962,234,3.21
P5963,672,1.88
P5964,302,2.21
P5965,767,3.3
P5966,208,1.61
P5967,401,1.47
P5968,383,1.1
P5969,724,4.61
P5970,266,2.21
P5971,959,3.94
P5972,828,2.38
P5973,358,4.45
P5974,157,4.06
P5975,179,3.11
P5976,166,3.58
P5977,402,3.72
P5978,221,4.25
P5979,346,1.24
P5980,848,3.06
P5981,222,3.59
P5982,845,2.23
P5983,532,4.13
P5984,4,4.27
P5985,373,1.47
P5986,216,2.31
P5987,369,4.29
P5988,166,1.19
P5989,777,2.34
P5990,319,4.79
P5991,737,2.14
P5992,509,4.74
P5993,919,2.1
P5994,474,4.23
P5995,978,4.55
P5996,250,3.31
P5997,739,3.51
P5998,129,1.77
P5999,588,3.32
P6000,684,2.48
P6001,800,1.11
P6002,927,1.26
P6003,838,4.07
P6004,344,4.6
P6005,791,4.78
P6006,375,2.84
P6007,138,3.5
P6008,723,1.65
P6009,849,3.21
P6010,300,2.06
P6011,625,1.32
P6012,484,2.04
P6013,706,4.96
P6014,354,3.13
P6015,50,3.13
P6016,351,4.73
P6017,362,2.48
P6018,855,2.09
P6019,755,2.77
P6020,642,1.48
P6021,475,2.78
P6022,973,3.53
P6023,43,2.68
P6024,989,3.3
P6025,772,4.44
P6026,261,3.17
P6027,840,2.36
P6028,904,1.25
P6029,292,3.28
P6030,58,3.37
P6031,544,4.42
P6032,568,2.79
P6033,756,1.55
P6034,588,2.98
P6035,972,2.79
P6036,470,3.02
P6037,418,4.39
P6038,541,3.54
P6039,25,4.63
P6040,428,2.41
P6041,405,1.93
P6042,444,1.86
P6043,917,2.41
P6044,965,2.33
P6045,529,3.83
P6046,366,3.09
P6047,352,4.1
P6048,353,4.46
P6049,537,3.82
P6050,563,2.44
P6051,960,1.55
P6052,503,3.97
P6053,784,3.99
P6054,248,4.45
P6055,936,2.07
P6056,275,2.05
P6057,543,3.8
P6058,560,1.61
P6059,27,1.51
P6060,402,2.29
P6061,358,2.33
P6062,134,4.17
P6063,912,1.21
P6064,672,2.82
P6065,662,1.54
P6066,110,3.35
P6067,339,1.95
P6068,728,1.52
P6069,38,2.56
P6070,894,2.73
P6071,961,2.37
P6072,329,3.55
P6073,634,3.11
P6074,476,4.05
P6075,493,1.74
P6076,339,2.24
P6077,929,4.12
P6078,348,4.83
P6079,843,2.46
P6080,667,3.51
P6081,847,2.86
P6082,181,2.9
P6083,34,2.65
P6084,416,4.66
P6085,160,1.22
P6086,721,3.35
P6087,87,2.17
P6088,939,1.25
P6089,454,2.96
P6090,864,2.52
P6091,922,1.79
P6092,902,4.29
P6093,373,2.37
P6094,899,4.8
P6095,630,3.41
P6096,905,3.15
P6097,228,2.53
P6098,500,4.87
P6099,895,2.64
P6100,975,1.03
P6101,586,3.79
P6102,208,4.41
P6103,454,1.67
P6104,837,1.21
P6105,203,2.07
P6106,743,4.0
P6107,108,1.56
P6108,549,3.68
P6109,633,2.74
P6110,753,1.59
P6111,850,1.98
P6112,696,1.08
P6113,112,3.65
P6114,556,4.83
P6115,803,4.45
P6116,589,2.1
P6117,914,2.34
P6118,423,1.84
P6119,733,1.71
P6120,160,1.36
P6121,316,2.2
P6122,337,2.49
P6123,899,2.92
P6124,46,2.58
P6125,811,1.98
P6126,795,2.39
P6127,460,2.15
P6128,355,2.22
P6129,559,2.11
P6130,692,1.62
P6131,411,2.52
P6132,899,4.51
P6133,977,4.61
P6134,922,1.65
P6135,968,3.7
P6136,520,2.17
P6137,108,2.03
P6138,851,3.14
P6139,346,2.3
P6140,880,1.96
P6141,251,2.31
P6142,763,4.38
P6143,493,3.85
P6144,285,2.8
P6145,45,1.63
P6146,199,4.8
P6147,417,3.69
P6148,690,2.32
P6149,606,3.59
P6150,398,4.37
P6151,287,3.85
P6152,366,4.78
P6153,949,4.97
P6154,659,2.41
P6155,667,1.62
P6156,949,4.35
P6157,425,2.02
P6158,994,3.72
P6159,730,1.32
P6160,726,3.77
P6161,707,1.08
P6162,534,4.82
P6163,47,3.21
P6164,941,3.4
P6165,291,2.82
P6166,529,3.08
P6167,589,3.06
P6168,249,1.65
P6169,525,3.46
P6170,357,2.47
P6171,400,3.86
P6172,341,3.73
P6173,582,3.33
P6174,426,4.32
P6175,493,3.78
P6176,616,3.88
P6177,947,4.35
P6178,844,2.04
P6179,160,3.59
P6180,17,3.37
P6181,823,3.47
P6182,916,2.22
P6183,608,1.34
P6184,101,3.71
P6185,670,3.58
P6186,158,3.61
P6187,311,3.07
P6188,438,2.44
P6189,207,3.51
P6190,221,2.64
P6191,871,2.02
P6192,922,1.79
P6193,485,3.78
P6194,646,3.13
P6195,988,2.73
P6196,354,3.91
P6197,806,3.25
P6198,920,4.78
P6199,86,4.47
P6200,260,3.47
P6201,684,1.3
P6202,182,2.75
P6203,101,2.08
P6204,29,4.67
P6205,689,3.92
P6206,785,1.98
P6207,117,1.23
P6208,623,4.57
P6209,988,4.81
P6210,10,4.85
P6211,478,1.21
P6212,216,1.06
P6213,887,4.46
P6214,793,2.31
P6215,726,2.58
P6216,96,4.64
P6217,359,4.42
P6218,885,2.41
P6219,772,2.44
P6220,954,4.12
P6221,925,3.4
P6222,59,4.43
P6223,706,4.25
P6224,734,1.68
P6225,987,2.45
P6226,883,4.26
P6227,947,2.58
P6228,143,1.11
P6229,992,3.61
P6230,267,3.96
P6231,438,4.06
P6232,499,3.43
P6233,258,3.05
P6234,609,1.3
P6235,253,1.43
P6236,559,3.51
P6237,540,1.01
P6238,657,4.78
P6239,285,1.27
P6240,80,3.7
P6241,855,4.55
P6242,326,1.54
P6243,555,2.12
P6244,29,3.89
P6245,815,2.96
P6246,597,2.42
P6247,912,4.8
P6248,903,1.22
P6249,233,4.85
P6250,797,3.47
P6251,396,1.0
P6252,281,3.57
P6253,572,2.23
P6254,602,1.8
P6255,770,3.53
P6256,81,4.94
P6257,885,3.38
P6258,968,2.07
P6259,303,1.92
P6260,578,3.5
P6261,971,3.4
P6262,699,1.8
P6263,124,2.23
P6264,827,1.02
P6265,497,3.64
P6266,361,2.1
P6267,956,3.2
P6268,232,4.8
P6269,811,1.55
P6270,950,1.87
P6271,710,3.98
P6272,792,1.29
P6273,443,1.85
P6274,79,3.23
P6275,49,1.7
P6276,45,1.38
P6277,146,2.69
P6278,624,2.99
P6279,121,2.18
P6280,900,4.22
P6281,654,1.04
P6282,464,4.09
P6283,789,3.35
P6284,243,4.15
P6285,928,4.15
P6286,80,2.74
P6287,77,1.81
P6288,997,1.2
P6289,317,3.22
P6290,18,2.79
P6291,131,2.99
P6292,960,1.84
P6293,577,3.14
P6294,165,1.37
P6295,427,4.32
P6296,803,3.2
P6297,661,1.07
P6298,14,1.3
P6299,640,3.84
P6300,78,1.67
P6301,882,3.45
P6302,688,1.41
P6303,58,3.65
P6304,419,4.96
P6305,784,2.99
P6306,628,1.79
P6307,215,2.83
P6308,323,1.94
P6309,443,3.44
P6310,452,1.78
P6311,349,1.86
P6312,250,4.47
P6313,930,4.68
P6314,227,2.4
P6315,449,4.61
P6316,872,1.27
P6317,86,2.06
P6318,907,1.37
P6319,251,3.1
P6320,189,4.12
P6321,550,3.25
P6322,884,5.0
P6323,659,3.88
P6324,805,2.23
P6325,944,4.4
P6326,838,3.73
P6327,462,2.52
P6328,14,3.58
P6329,673,3.48
P6330,262,1.46
P6331,227,1.62
P6332,710,1.09
P6333,866,3.89
P6334,194,1.29
P6335,800,4.09
P6336,348,2.77
P6337,820,2.71
P6338,193,3.45
P6339,101,4.18
P6340,463,1.48
P6341,142,2.5
P6342,92,3.5
P6343,974,1.47
P6344,213,4.11
P6345,935,4.97
P6346,525,1.86
P6347,941,4.38
P6348,298,3.45
P6349,536,4.28
P6350,8,3.99
P6351,76,1.41
P6352,47,3.3
P6353,324,4.19
P6354,326,2.62
P6355,590,3.16
P6356,476,2.88
P6357,862,4.84
P6358,51,2.1
P6359,312,3.64
P6360,133,1.53
P6361,880,4.4
P6362,552,4.52
P6363,969,3.93
P6364,137,4.43
P6365,287,3.44
P6366,22,3.18
P6367,502,3.03
P6368,61,2.38
P6369,491,1.42
P6370,104,4.11
P6371,968,3.31
P6372,341,1.77
P6373,67,1.3
P6374,670,1.55
P6375,264,2.88
P6376,927,1.88
P6377,882,4.24
P6378,687,1.95
P6379,735,3.29
P6380,680,2.08
P6381,975,1.54
P6382,563,4.55
P6383,741,1.77
P6384,597,4.54
P6385,867,3.59
P6386,752,2.38
P6387,513,2.17
P6388,806,1.36
P6389,417,2.83
P6390,518,2.72
P6391,156,2.27
P6392,957,4.79
P6393,792,3.95
P6394,809,2.73
P6395,819,4.3
P6396,997,1.06
P6397,266,3.76
P6398,219,1.62
P6399,569,3.83
P6400,300,4.97
P6401,219,3.31
P6402,682,2.95
P6403,962,3.04
P6404,480,3.02
P6405,338,4.61
P6406,993,4.94
P6407,550,4.82
P6408,685,1.08
P6409,325,4.73
P6410,928,4.4
P6411,701,4.77
P6412,200,1.35
P6413,238,3.61
P6414,567,4.05
P6415,687,4.7
P6416,554,4.12
P6417,134,4.61
P6418,307,4.73
P6419,303,2.26
P6420,277,2.03
P6421,778,3.73
P6422,446,4.0
P6423,845,4.7
P6424,612,1.21
P6425,584,1.63
P6426,952,1.42
P6427,685,1.41
P6428,991,3.87
P6429,972,1.64
P6430,792,3.33
P6431,207,1.49
P6432,551,4.25
P6433,328,3.17
P6434,109,3.45
P6435,305,4.23
P6436,661,2.99
P6437,102,4.9
P6438,844,3.55
P6439,660,1.65
P6440,197,3.01
P6441,913,2.59
P6442,333,4.4
P6443,396,3.2
P6444,569,2.09
P6445,84,4.75
P6446,834,4.23
P6447,918,2.43
P6448,722,3.16
P6449,100,1.13
P6450,812,1.8
P6451,532,3.33
P6452,794,4.8
P6453,278,1.64
P6454,331,4.16
P6455,544,4.59
P6456,570,1.66
P6457,318,4.14
P6458,822,1.77
P6459,635,2.35
P6460,667,3.84
P6461,700,1.67
P6462,645,2.3
P6463,420,3.46
P6464,215,1.48
P6465,31,2.71
P6466,392,4.72
P6467,266,1.31
P6468,23,1.8
P6469,669,3.2
P6470,767,4.47
P6471,241,4.89
P6472,801,3.02
P6473,105,2.28
P6474,40,3.07
P6475,838,3.56
P6476,131,3.17
P6477,119,4.35
P6478,849,2.3
P6479,537,1.35
P6480,497,1.69
P6481,840,4.5
P6482,842,4.56
P6483,599,4.92
P6484,710,3.39
P6485,12,2.46
P6486,609,2.08
P6487,883,3.77
P6488,137,4.65
P6489,506,1.57
P6490,288,2.45
P6491,619,1.63
P6492,371,1.13
P6493,163,4.32
P6494,977,3.56
P6495,507,4.38
P6496,270,4.78
P6497,38,4.16
P6498,584,2.96
P6499,593,1.31
P6500,229,3.85
P6501,161,1.25
P6502,373,2.46
P6503,390,2.41
P6504,826,3.4
P6505,31,1.39
P6506,529,3.82
P6507,85,2.49
P6508,692,4.11
P6509,486,2.35
P6510,657,3.81
P6511,673,1.39
P6512,618,1.73
P6513,429,1.45
P6514,851,1.72
P6515,492,1.88
P6516,588,3.26
P6517,718,3.25
P6518,923,3.83
P6519,619,1.59
P6520,442,1.8
P6521,446,3.0
P6522,441,3.56
P6523,759,4.87
P6524,469,1.29
P6525,840,2.66
P6526,478,1.6
P6527,256,3.33
P6528,267,2.14
P6529,16,3.06
P6530,329,3.51
P6531,391,3.95
P6532,12,4.26
P6533,37,2.15
P6534,547,2.4
P6535,451,1.73
P6536,620,2.98
P6537,243,1.33
P6538,383,2.04
P6539,298,2.71
P6540,338,4.71
P6541,551,4.99
P6542,442,4.49
P6543,462,3.87
P6544,849,2.67
P6545,377,2.84
P6546,986,4.3
P6547,22,2.33
P6548,671,1.61
P6549,645,4.51
P6550,457,4.01
P6551,598,1.68
P6552,497,1.96
P6553,590,4.32
P6554,539,1.64
P6555,479,4.99
P6556,48,4.75
P6557,929,2.75
P6558,229,2.78
P6559,273,3.88
P6560,756,4.06
P6561,961,3.27
P6562,557,4.64
P6563,578,4.13
P6564,349,2.44
P6565,493,3.53
P6566,790,2.75
P6567,967,2.65
P6568,602,3.8
P6569,788,1.37
P6570,299,1.41
P6571,105,1.23
P6572,258,1.55
P6573,333,1.49
P6574,827,4.5
P6575,319,1.51
P6576,802,4.09
P6577,689,3.45
P6578,216,1.68
P6579,905,2.45
P6580,520,3.18
P6581,108,1.66
P6582,910,3.17
P6583,269,1.87
P6584,123,3.89
P6585,144,3.96
P6586,749,1.62
P6587,596,3.76
P6588,639,4.2
P6589,232,4.8
P6590,739,2.9
P6591,43,3.33
P6592,678,2.46
P6593,319,4.72
P6594,732,1.52
P6595,884,2.3
P6596,82,3.27
P6597,855,2.17
P6598,404,1.29
P6599,185,4.39
P6600,371,1.78
P6601,412,1.0
P6602,767,3.48
P6603,329,1.83
P6604,692,4.16
P6605,418,4.75
P6606,893,4.59
P6607,848,4.5
P6608,334,4.54
P6609,267,3.2
P6610,752,2.85
P6611,377,3.87
P6612,777,1.73
P6613,727,3.44
P6614,254,4.23
P6615,737,1.32
P6616,188,2.56
P6617,771,3.43
P6618,941,3.8
P6619,964,2.09
P6620,749,3.41
P6621,970,1.03
P6622,929,2.69
P6623,838,4.62
P6624,229,4.17
P6625,689,4.72
P6626,741,4.96
P6627,749,3.15
P6628,81,3.46
P6629,726,4.45
P6630,99,1.45
P6631,364,3.74
P6632,136,3.81
P6633,420,1.16
P6634,170,2.75
P6635,829,4.2
P6636,457,1.44
P6637,541,2.21
P6638,121,3.89
P6639,333,2.47
P6640,115,4.22
P6641,928,4.54
P6642,518,3.19
P6643,627,2.36
P6644,538,4.02
P6645,483,3.77
P6646,210,3.08
P6647,101,1.48
P6648,180,4.04
P6649,354,4.62
P6650,838,1.09
P6651,884,4.87
P6652,615,3.83
P6653,446,4.26
P6654,73,1.21
P6655,957,2.08
P6656,721,1.51
P6657,135,1.87
P6658,482,4.54
P6659,728,4.62
P6660,552,3.52
P6661,684,1.94
P6662,255,3.47
P6663,711,2.35
P6664,366,1.01
P6665,352,3.88
P6666,138,3.83
P6667,652,2.99
P6668,856,4.08
P6669,574,1.09
P6670,750,1.23
P6671,109,2.81
P6672,244,4.54
P6673,969,3.89
P6674,292,1.96
P6675,700,2.85
P6676,827,4.57
P6677,540,1.95
P6678,354,1.57
P6679,484,3.25
P6680,378,2.54
P6681,21,2.59
P6682,878,1.63
P6683,945,2.93
P6684,309,2.96
P6685,155,2.82
P6686,688,2.8
P6687,517,2.97
P6688,672,1.23
P6689,980,1.31
P6690,445,3.25
P6691,964,4.25
P6692,557,2.36
P6693,776,4.0
P6694,229,3.78
P6695,870,2.68
P6696,484,2.94
P6697,318,1.6
P6698,20,1.22
P6699,611,1.79
P6700,141,3.78
P6701,69,3.12
P6702,372,3.98
P6703,978,3.59
P6704,83,1.14
P6705,613,1.63
P6706,588,4.68
P6707,102,4.6
P6708,731,3.4
P6709,97,3.44
P6710,114,3.47
P6711,501,4.94
P6712,974,4.11
P6713,124,3.19
P6714,379,4.17
P6715,160,1.84
P6716,396,4.37
P6717,461,1.13
P6718,959,2.16
P6719,323,4.44
P6720,419,1.74
P6721,548,1.16
P6722,370,3.06
P6723,531,2.41
P6724,637,2.8
P6725,802,4.0
P6726,562,1.79
P6727,948,2.49
P6728,487,4.76
P6729,115,2.8
P6730,24,4.12
P6731,904,3.2
P6732,265,2.64
P6733,279,4.49
P6734,900,3.69
P6735,759,3.14
P6736,328,1.24
P6737,882,3.45
P6738,592,4.21
P6739,888,4.82
P6740,689,3.44
P6741,459,1.1
P6742,879,1.42
P6743,482,2.53
P6744,864,3.26
P6745,290,2.31
P6746,514,3.9
P6747,656,3.99
P6748,101,3.26
P6749,433,3.43
P6750,561,3.58
P6751,688,2.95
P6752,367,2.09
P6753,693,1.96
P6754,494,4.22
P6755,327,3.91
P6756,674,4.04
P6757,321,4.81
P6758,52,2.3
P6759,633,2.47
P6760,358,3.34
P6761,992,3.84
P6762,531,2.68
P6763,138,1.76
P6764,359,2.13
P6765,695,2.28
P6766,38,1.25
P6767,374,1.27
P6768,647,3.88
P6769,421,4.99
P6770,47,2.21
P6771,40,3.78
P6772,818,2.21
P6773,561,1.3
P6774,651,3.85
P6775,70,4.86
P6776,837,4.77
P6777,21,3.12
P6778,172,1.83
P6779,566,2.47
P6780,793,4.61
P6781,488,4.5
P6782,440,4.52
P6783,940,3.99
P6784,501,4.43
P6785,966,1.24
P6786,506,2.72
P6787,249,1.55
P6788,808,1.66
P6789,516,4.84
P6790,320,2.4
P6791,57,2.59
P6792,114,4.13
P6793,442,4.17
P6794,399,4.29
P6795,747,2.24
P6796,508,1.75
P6797,987,4.02
P6798,879,2.83
P6799,410,4.34
P6800,321,2.73
P6801,336,1.66
P6802,375,3.45
P6803,9,3.76
P6804,929,4.62
P6805,831,3.97
P6806,213,2.94
P6807,85,3.7
P6808,761,1.7
P6809,847,3.51
P6810,900,3.1
P6811,642,2.38
P6812,539,2.75
P6813,823,3.67
P6814,699,3.07
P6815,594,4.62
P6816,979,4.75
P6817,11,4.37
P6818,710,4.72
P6819,811,4.95
P6820,974,1.83
P6821,554,4.55
P6822,796,3.49
P6823,562,2.79
P6824,506,3.04
P6825,491,3.77
P6826,984,4.95
P6827,297,4.34
P6828,784,4.97
P6829,176,4.92
P6830,328,1.05
P6831,85,1.77
P6832,855,2.9
P6833,241,2.54
P6834,286,3.84
P6835,714,2.79
P6836,595,4.88
P6837,142,3.9
P6838,777,2.28
P6839,787,2.71
P6840,973,2.79
P6841,593,1.01
P6842,858,1.68
P6843,624,4.49
P6844,405,1.57
P6845,673,3.38
P6846,47,2.93
P6847,306,3.96
P6848,827,3.38
P6849,78,2.58
P6850,599,2.08
P6851,143,3.24
P6852,271,4.16
P6853,326,1.47
P6854,56,2.79
P6855,516,4.49
P6856,332,3.81
P6857,884,2.75
P6858,117,2.33
P6859,521,4.01
P6860,617,4.01
P6861,845,2.13
P6862,431,4.06
P6863,816,4.12
P6864,837,3.54
P6865,772,3.22
P6866,833,4.38
P6867,69,4.63
P6868,964,1.3
P6869,589,2.12
P6870,464,2.56
P6871,684,1.45
P6872,952,3.48
P6873,813,1.9
P6874,504,3.02
P6875,706,1.08
P6876,804,4.98
P6877,887,4.0
P6878,864,1.51
P6879,766,3.86
P6880,680,1.7
P6881,667,3.07
P6882,20,3.59
P6883,977,4.3
P6884,49,2.7
P6885,820,4.37
P6886,184,3.54
P6887,321,1.51
P6888,985,3.32
P6889,921,1.47
P6890,298,2.85
P6891,894,3.48
P6892,120,4.23
P6893,607,4.34
P6894,74,4.19
P6895,769,4.42
P6896,400,4.13
P6897,547,1.44
P6898,628,3.36
P6899,460,1.17
P6900,8,2.43
P6901,660,3.12
P6902,274,3.97
P6903,951,1.03
P6904,217,4.94
P6905,750,1.26
P6906,421,3.68
P6907,942,3.87
P6908,862,4.65
P6909,474,4.57
P6910,336,3.83
P6911,137,2.97
P6912,199,4.93
P6913,413,2.63
P6914,328,1.83
P6915,25,3.14
P6916,956,1.7
P6917,138,1.64
P6918,175,1.49
P6919,901,1.44
P6920,908,4.02
P6921,131,3.08
P6922,97,1.56
P6923,295,4.87
P6924,711,2.3
P6925,191,2.01
P6926,579,1.83
P6927,973,4.64
P6928,621,1.29
P6929,562,2.44
P6930,361,2.74
P6931,334,1.16
P6932,634,3.54
P6933,547,4.93
P6934,491,3.09
P6935,202,1.83
P6936,738,4.02
P6937,601,1.71
P6938,63,1.75
P6939,640,4.46
P6940,988,1.64
P6941,724,2.55
P6942,395,3.11
P6943,96,2.66
P6944,829,2.25
P6945,672,1.3
P6946,983,2.75
P6947,408,3.14
P6948,898,2.23
P6949,554,4.14
P6950,298,1.83
P6951,350,1.43
P6952,366,4.75
P6953,398,3.72
P6954,207,1.47
P6955,784,4.38
P6956,215,1.09
P6957,16,3.11
P6958,332,3.36
P6959,991,4.18
P6960,881,4.18
P6961,316,1.29
P6962,853,2.33
P6963,514,2.88
P6964,272,4.52
P6965,593,4.26
P6966,432,3.83
P6967,825,3.98
P6968,470,2.79
P6969,442,1.98
P6970,599,2.36
P6971,315,2.3
P6972,744,4.07
P6973,112,3.5
P6974,172,1.07
P6975,345,5.0
P6976,442,4.77
P6977,165,1.16
P6978,292,2.11
P6979,123,2.55
P6980,492,1.65
P6981,804,4.83
P6982,580,2.91
P6983,235,2.98
P6984,371,3.98
P6985,686,2.33
P6986,916,3.05
P6987,822,3.16
P6988,467,3.98
P6989,941,1.34
P6990,733,4.95
P6991,30,2.8
P6992,447,4.6
P6993,15,1.97
P6994,39,1.38
P6995,159,1.15
P6996,282,4.73
P6997,320,4.79
P6998,315,2.95
P6999,679,4.9
P7000,520,1.04
P7001,155,3.34
P7002,263,4.89
P7003,509,4.91
P7004,953,1.17
P7005,716,4.01
P7006,687,1.04
P7007,972,3.59
P7008,339,3.37
P7009,772,1.99
P7010,744,1.23
P7011,387,2.62
P7012,528,4.14
P7013,980,2.07
P7014,284,4.65
P7015,159,1.32
P7016,792,2.86
P7017,22,2.95
P7018,25,3.23
P7019,68,1.04
P7020,809,2.84
P7021,932,3.37
P7022,269,4.36
P7023,515,4.08
P7024,714,2.75
P7025,708,1.74
P7026,488,3.58
P7027,351,2.34
P7028,145,2.84
P7029,505,4.0
P7030,539,2.69
P7031,66,4.36
P7032,554,2.36
P7033,233,2.4
P7034,415,2.33
P7035,801,3.1
P7036,570,1.76
P7037,238,4.04
P7038,397,4.5
P7039,663,1.64
P7040,544,4.66
P7041,404,3.46
P7042,533,4.16
P7043,739,4.51
P7044,856,2.99
P7045,427,4.97
P7046,97,4.29
P7047,275,3.4
P7048,970,1.5
P7049,638,1.89
P7050,129,4.61
P7051,308,3.7
P7052,10,1.85
P7053,167,3.82
P7054,171,3.9
P7055,413,2.57
P7056,744,3.11
P7057,392,1.51
P7058,436,1.02
P7059,962,2.26
P7060,589,2.82
P7061,697,4.7
P7062,11,1.82
P7063,964,2.02
P7064,114,1.49
P7065,108,1.55
P7066,314,3.95
P7067,323,1.32
P7068,309,3.92
P7069,908,3.86
P7070,764,2.67
P7071,758,3.2
P7072,768,3.42
P7073,487,1.4
P7074,936,3.95
P7075,33,3.13
P7076,952,3.37
P7077,937,1.48
P7078,266,1.26
P7079,699,2.45
P7080,31,3.26
P7081,794,1.71
P7082,564,1.26
P7083,798,4.97
P7084,826,2.74
P7085,934,1.1
P7086,33,1.38
P7087,965,1.29
P7088,859,4.42
